Inicio de registro: 2025-08-07 17:30:00
2025-08-07,19:14:30, Unidad: C°,S1: 20.38, S2: 20.00, S3: 20.25, S4: 20.25, S5: 24.50, S6: 18.94, S7: 19.06, S8: 19.38, S9: 19.31, S10: 19.00, S11: 19.06, S12: 19.75, S13: 20.13, S14: 20.25, S15: 20.25, S16: 19.94, S17: 20.00, S18: 19.81, S19: 20.06, S20: 20.00.
2025-08-08,09:52:55, Unidad: C°,S1: 17.63, S2: 17.56, S3: 17.50, S4: 17.81, S5: 22.13, S6: 17.69, S7: 17.69, S8: 17.81, S9: 17.88, S10: 17.56, S11: 17.81, S12: 17.38, S13: 17.56, S14: 17.44, S15: 17.63, S16: 17.50, S17: 17.44, S18: 17.44, S19: 17.50, S20: 17.44.
2025-08-08,09:53:04, Unidad: C°,S1: 17.75, S2: 17.56, S3: 17.50, S4: 17.81, S5: 22.13, S6: 17.63, S7: 17.63, S8: 17.81, S9: 17.81, S10: 17.63, S11: 17.81, S12: 17.38, S13: 17.56, S14: 17.44, S15: 17.63, S16: 17.50, S17: 17.44, S18: 17.44, S19: 17.56, S20: 17.44.
2025-08-08,09:53:13, Unidad: C°,S1: 17.75, S2: 17.63, S3: 17.50, S4: 17.88, S5: 22.13, S6: 17.69, S7: 17.63, S8: 17.81, S9: 17.88, S10: 17.63, S11: 17.81, S12: 17.38, S13: 17.56, S14: 17.44, S15: 17.63, S16: 17.50, S17: 17.44, S18: 17.44, S19: 17.50, S20: 17.44.
2025-08-08,09:53:22, Unidad: C°,S1: 17.75, S2: 17.63, S3: 17.50, S4: 17.81, S5: 22.13, S6: 17.69, S7: 17.69, S8: 17.88, S9: 17.88, S10: 17.56, S11: 17.69, S12: 17.38, S13: 17.56, S14: 17.44, S15: 17.63, S16: 17.50, S17: 17.44, S18: 17.44, S19: 17.56, S20: 17.44.
2025-08-08,09:53:31, Unidad: C°,S1: 17.69, S2: 17.63, S3: 17.50, S4: 17.88, S5: 22.13, S6: 17.63, S7: 17.69, S8: 17.81, S9: 17.81, S10: 17.56, S11: 17.63, S12: 17.38, S13: 17.56, S14: 17.44, S15: 17.63, S16: 17.50, S17: 17.44, S18: 17.44, S19: 17.56, S20: 17.44.
2025-08-08,09:53:41, Unidad: C°,S1: 17.81, S2: 17.63, S3: 17.50, S4: 17.81, S5: 22.13, S6: 17.63, S7: 17.69, S8: 17.88, S9: 17.88, S10: 17.63, S11: 17.75, S12: 17.38, S13: 17.56, S14: 17.44, S15: 17.63, S16: 17.50, S17: 17.44, S18: 17.44, S19: 17.50, S20: 17.44.
2025-08-08,09:53:50, Unidad: C°,S1: 17.75, S2: 17.63, S3: 17.50, S4: 17.81, S5: 22.13, S6: 17.63, S7: 17.69, S8: 17.81, S9: 17.88, S10: 17.63, S11: 17.81, S12: 17.38, S13: 17.56, S14: 17.44, S15: 17.63, S16: 17.50, S17: 17.44, S18: 17.44, S19: 17.50, S20: 17.44.
2025-08-08,09:53:59, Unidad: C°,S1: 17.69, S2: 17.56, S3: 17.50, S4: 17.81, S5: 22.19, S6: 17.63, S7: 17.69, S8: 17.88, S9: 17.88, S10: 17.56, S11: 17.81, S12: 17.38, S13: 17.56, S14: 17.44, S15: 17.63, S16: 17.50, S17: 17.44, S18: 17.44, S19: 17.56, S20: 17.44.
2025-08-08,09:54:08, Unidad: C°,S1: 17.69, S2: 17.63, S3: 17.50, S4: 17.81, S5: 22.13, S6: 17.63, S7: 17.69, S8: 17.88, S9: 17.88, S10: 17.56, S11: 17.75, S12: 17.38, S13: 17.56, S14: 17.44, S15: 17.63, S16: 17.50, S17: 17.44, S18: 17.44, S19: 17.56, S20: 17.44.
2025-08-08,09:54:17, Unidad: C°,S1: 17.75, S2: 17.63, S3: 17.50, S4: 17.88, S5: 22.13, S6: 17.63, S7: 17.69, S8: 17.88, S9: 17.81, S10: 17.56, S11: 17.63, S12: 17.38, S13: 17.56, S14: 17.44, S15: 17.63, S16: 17.50, S17: 17.44, S18: 17.44, S19: 17.56, S20: 17.44.
2025-08-08,09:54:27, Unidad: C°,S1: 17.69, S2: 17.63, S3: 17.50, S4: 17.81, S5: 22.13, S6: 17.69, S7: 17.69, S8: 17.88, S9: 17.88, S10: 17.63, S11: 17.81, S12: 17.38, S13: 17.56, S14: 17.44, S15: 17.63, S16: 17.50, S17: 17.44, S18: 17.44, S19: 17.50, S20: 17.44.
2025-08-08,09:54:36, Unidad: C°,S1: 17.69, S2: 17.63, S3: 17.50, S4: 17.81, S5: 22.13, S6: 17.69, S7: 17.63, S8: 17.88, S9: 17.81, S10: 17.56, S11: 17.81, S12: 17.38, S13: 17.56, S14: 17.44, S15: 17.63, S16: 17.50, S17: 17.44, S18: 17.44, S19: 17.56, S20: 17.50.
2025-08-08,09:54:45, Unidad: C°,S1: 17.69, S2: 17.63, S3: 17.50, S4: 17.81, S5: 22.19, S6: 17.63, S7: 17.69, S8: 17.81, S9: 17.88, S10: 17.63, S11: 17.81, S12: 17.38, S13: 17.56, S14: 17.44, S15: 17.63, S16: 17.50, S17: 17.44, S18: 17.44, S19: 17.56, S20: 17.44.
2025-08-08,09:54:54, Unidad: C°,S1: 17.75, S2: 17.56, S3: 17.50, S4: 17.88, S5: 22.13, S6: 17.63, S7: 17.69, S8: 17.81, S9: 17.88, S10: 17.56, S11: 17.63, S12: 17.38, S13: 17.56, S14: 17.44, S15: 17.63, S16: 17.50, S17: 17.44, S18: 17.44, S19: 17.56, S20: 17.44.
2025-08-08,09:55:03, Unidad: C°,S1: 17.69, S2: 17.63, S3: 17.50, S4: 17.81, S5: 22.13, S6: 17.69, S7: 17.69, S8: 17.88, S9: 17.88, S10: 17.63, S11: 17.69, S12: 17.38, S13: 17.56, S14: 17.44, S15: 17.63, S16: 17.50, S17: 17.44, S18: 17.44, S19: 17.50, S20: 17.44.
2025-08-08,09:55:13, Unidad: C°,S1: 17.69, S2: 17.56, S3: 17.50, S4: 17.88, S5: 22.19, S6: 17.69, S7: 17.69, S8: 17.88, S9: 17.88, S10: 17.63, S11: 17.69, S12: 17.38, S13: 17.56, S14: 17.44, S15: 17.63, S16: 17.50, S17: 17.44, S18: 17.44, S19: 17.56, S20: 17.44.
2025-08-08,09:55:22, Unidad: C°,S1: 17.63, S2: 17.63, S3: 17.50, S4: 17.81, S5: 22.13, S6: 17.69, S7: 17.69, S8: 17.88, S9: 17.88, S10: 17.56, S11: 17.75, S12: 17.38, S13: 17.56, S14: 17.44, S15: 17.63, S16: 17.50, S17: 17.44, S18: 17.44, S19: 17.56, S20: 17.44.
2025-08-08,09:55:31, Unidad: C°,S1: 17.75, S2: 17.56, S3: 17.50, S4: 17.81, S5: 22.13, S6: 17.63, S7: 17.69, S8: 17.88, S9: 17.88, S10: 17.56, S11: 17.75, S12: 17.38, S13: 17.56, S14: 17.44, S15: 17.63, S16: 17.50, S17: 17.44, S18: 17.44, S19: 17.56, S20: 17.50.
2025-08-08,09:55:40, Unidad: C°,S1: 17.69, S2: 17.63, S3: 17.50, S4: 17.88, S5: 22.19, S6: 17.63, S7: 17.69, S8: 17.88, S9: 17.88, S10: 17.56, S11: 17.81, S12: 17.38, S13: 17.56, S14: 17.44, S15: 17.63, S16: 17.50, S17: 17.44, S18: 17.44, S19: 17.50, S20: 17.44.
2025-08-08,09:55:49, Unidad: C°,S1: 17.69, S2: 17.63, S3: 17.56, S4: 17.88, S5: 22.13, S6: 17.69, S7: 17.63, S8: 17.88, S9: 17.88, S10: 17.56, S11: 17.75, S12: 17.38, S13: 17.56, S14: 17.44, S15: 17.63, S16: 17.50, S17: 17.44, S18: 17.44, S19: 17.50, S20: 17.44.
2025-08-08,09:55:58, Unidad: C°,S1: 17.75, S2: 17.63, S3: 17.50, S4: 17.88, S5: 22.13, S6: 17.69, S7: 17.63, S8: 17.94, S9: 17.88, S10: 17.56, S11: 17.63, S12: 17.38, S13: 17.56, S14: 17.44, S15: 17.63, S16: 17.50, S17: 17.44, S18: 17.44, S19: 17.50, S20: 17.44.
2025-08-08,09:56:08, Unidad: C°,S1: 17.69, S2: 17.56, S3: 17.50, S4: 17.81, S5: 22.13, S6: 17.63, S7: 17.69, S8: 17.88, S9: 17.88, S10: 17.56, S11: 17.69, S12: 17.38, S13: 17.56, S14: 17.44, S15: 17.63, S16: 17.50, S17: 17.44, S18: 17.44, S19: 17.56, S20: 17.50.
2025-08-08,09:56:17, Unidad: C°,S1: 17.75, S2: 17.63, S3: 17.50, S4: 17.81, S5: 22.13, S6: 17.69, S7: 17.63, S8: 17.88, S9: 17.88, S10: 17.56, S11: 17.81, S12: 17.38, S13: 17.56, S14: 17.44, S15: 17.63, S16: 17.50, S17: 17.44, S18: 17.44, S19: 17.50, S20: 17.44.
2025-08-08,09:56:26, Unidad: C°,S1: 17.69, S2: 17.63, S3: 17.50, S4: 17.81, S5: 22.13, S6: 17.69, S7: 17.69, S8: 17.88, S9: 17.88, S10: 17.56, S11: 17.69, S12: 17.38, S13: 17.56, S14: 17.44, S15: 17.63, S16: 17.50, S17: 17.44, S18: 17.44, S19: 17.56, S20: 17.50.
2025-08-08,09:56:35, Unidad: C°,S1: 17.75, S2: 17.63, S3: 17.50, S4: 17.81, S5: 22.13, S6: 17.69, S7: 17.69, S8: 17.88, S9: 17.88, S10: 17.56, S11: 17.81, S12: 17.38, S13: 17.56, S14: 17.50, S15: 17.63, S16: 17.50, S17: 17.44, S18: 17.44, S19: 17.56, S20: 17.50.
2025-08-08,09:56:44, Unidad: C°,S1: 17.75, S2: 17.63, S3: 17.56, S4: 17.81, S5: 22.13, S6: 17.69, S7: 17.69, S8: 17.88, S9: 17.88, S10: 17.56, S11: 17.69, S12: 17.38, S13: 17.56, S14: 17.44, S15: 17.63, S16: 17.50, S17: 17.44, S18: 17.44, S19: 17.50, S20: 17.50.
2025-08-08,09:56:54, Unidad: C°,S1: 17.75, S2: 17.63, S3: 17.50, S4: 17.81, S5: 22.19, S6: 17.69, S7: 17.75, S8: 17.88, S9: 17.88, S10: 17.63, S11: 17.69, S12: 17.38, S13: 17.56, S14: 17.44, S15: 17.63, S16: 17.50, S17: 17.44, S18: 17.44, S19: 17.56, S20: 17.44.
2025-08-08,09:57:03, Unidad: C°,S1: 17.75, S2: 17.63, S3: 17.50, S4: 17.81, S5: 22.13, S6: 17.69, S7: 17.75, S8: 17.94, S9: 17.94, S10: 17.56, S11: 17.69, S12: 17.38, S13: 17.56, S14: 17.44, S15: 17.63, S16: 17.56, S17: 17.44, S18: 17.44, S19: 17.56, S20: 17.44.
2025-08-08,09:57:12, Unidad: C°,S1: 17.75, S2: 17.63, S3: 17.56, S4: 17.81, S5: 22.19, S6: 17.69, S7: 17.75, S8: 17.88, S9: 17.88, S10: 17.63, S11: 17.75, S12: 17.38, S13: 17.56, S14: 17.50, S15: 17.63, S16: 17.50, S17: 17.44, S18: 17.44, S19: 17.56, S20: 17.44.
2025-08-08,09:57:21, Unidad: C°,S1: 17.63, S2: 17.63, S3: 17.50, S4: 17.81, S5: 22.13, S6: 17.69, S7: 17.69, S8: 17.88, S9: 17.94, S10: 17.63, S11: 17.69, S12: 17.38, S13: 17.56, S14: 17.44, S15: 17.63, S16: 17.56, S17: 17.44, S18: 17.44, S19: 17.56, S20: 17.50.
2025-08-08,09:57:30, Unidad: C°,S1: 17.75, S2: 17.63, S3: 17.50, S4: 17.81, S5: 22.19, S6: 17.69, S7: 17.75, S8: 17.88, S9: 17.94, S10: 17.63, S11: 17.81, S12: 17.38, S13: 17.56, S14: 17.44, S15: 17.63, S16: 17.56, S17: 17.44, S18: 17.50, S19: 17.56, S20: 17.50.
2025-08-08,09:57:40, Unidad: C°,S1: 17.75, S2: 17.63, S3: 17.50, S4: 17.88, S5: 22.13, S6: 17.69, S7: 17.75, S8: 17.88, S9: 17.88, S10: 17.63, S11: 17.81, S12: 17.38, S13: 17.56, S14: 17.44, S15: 17.63, S16: 17.50, S17: 17.44, S18: 17.44, S19: 17.56, S20: 17.50.
2025-08-08,09:57:49, Unidad: C°,S1: 17.69, S2: 17.63, S3: 17.50, S4: 17.81, S5: 22.13, S6: 17.69, S7: 17.75, S8: 17.88, S9: 17.94, S10: 17.63, S11: 17.81, S12: 17.38, S13: 17.56, S14: 17.50, S15: 17.69, S16: 17.56, S17: 17.44, S18: 17.44, S19: 17.56, S20: 17.50.
2025-08-08,09:57:58, Unidad: C°,S1: 17.69, S2: 17.56, S3: 17.56, S4: 17.75, S5: 22.13, S6: 17.69, S7: 17.75, S8: 17.88, S9: 17.94, S10: 17.63, S11: 17.88, S12: 17.38, S13: 17.56, S14: 17.44, S15: 17.63, S16: 17.56, S17: 17.44, S18: 17.50, S19: 17.56, S20: 17.50.
2025-08-08,09:58:07, Unidad: C°,S1: 17.69, S2: 17.56, S3: 17.50, S4: 17.81, S5: 22.13, S6: 17.75, S7: 17.75, S8: 17.94, S9: 17.94, S10: 17.63, S11: 17.88, S12: 17.38, S13: 17.56, S14: 17.44, S15: 17.63, S16: 17.56, S17: 17.44, S18: 17.50, S19: 17.56, S20: 17.50.
2025-08-08,09:58:16, Unidad: C°,S1: 17.69, S2: 17.63, S3: 17.56, S4: 17.81, S5: 22.13, S6: 17.69, S7: 17.69, S8: 17.88, S9: 17.88, S10: 17.63, S11: 17.81, S12: 17.44, S13: 17.56, S14: 17.50, S15: 17.69, S16: 17.50, S17: 17.44, S18: 17.50, S19: 17.56, S20: 17.50.
2025-08-08,09:58:26, Unidad: C°,S1: 17.75, S2: 17.63, S3: 17.50, S4: 17.88, S5: 22.13, S6: 17.69, S7: 17.75, S8: 17.88, S9: 17.88, S10: 17.63, S11: 17.75, S12: 17.44, S13: 17.56, S14: 17.50, S15: 17.63, S16: 17.56, S17: 17.44, S18: 17.50, S19: 17.56, S20: 17.50.
2025-08-08,09:58:35, Unidad: C°,S1: 17.69, S2: 17.63, S3: 17.56, S4: 17.88, S5: 22.19, S6: 17.69, S7: 17.75, S8: 17.94, S9: 17.94, S10: 17.69, S11: 17.75, S12: 17.38, S13: 17.56, S14: 17.44, S15: 17.69, S16: 17.56, S17: 17.44, S18: 17.50, S19: 17.56, S20: 17.50.
2025-08-08,09:58:44, Unidad: C°,S1: 17.75, S2: 17.63, S3: 17.56, S4: 17.88, S5: 22.19, S6: 17.69, S7: 17.75, S8: 17.94, S9: 17.94, S10: 17.63, S11: 17.81, S12: 17.44, S13: 17.63, S14: 17.50, S15: 17.69, S16: 17.56, S17: 17.44, S18: 17.50, S19: 17.56, S20: 17.50.
2025-08-08,09:58:53, Unidad: C°,S1: 17.81, S2: 17.69, S3: 17.56, S4: 17.81, S5: 22.19, S6: 17.75, S7: 17.69, S8: 17.88, S9: 17.94, S10: 17.56, S11: 17.75, S12: 17.44, S13: 17.56, S14: 17.44, S15: 17.69, S16: 17.56, S17: 17.44, S18: 17.50, S19: 17.56, S20: 17.50.
2025-08-08,09:59:02, Unidad: C°,S1: 17.75, S2: 17.63, S3: 17.56, S4: 17.81, S5: 22.19, S6: 17.69, S7: 17.75, S8: 17.94, S9: 17.94, S10: 17.63, S11: 17.88, S12: 17.38, S13: 17.56, S14: 17.44, S15: 17.69, S16: 17.56, S17: 17.44, S18: 17.50, S19: 17.56, S20: 17.50.
2025-08-08,09:59:11, Unidad: C°,S1: 17.69, S2: 17.63, S3: 17.50, S4: 17.88, S5: 22.19, S6: 17.69, S7: 17.75, S8: 17.88, S9: 17.88, S10: 17.63, S11: 17.75, S12: 17.44, S13: 17.56, S14: 17.44, S15: 17.69, S16: 17.56, S17: 17.44, S18: 17.50, S19: 17.56, S20: 17.50.
2025-08-08,09:59:21, Unidad: C°,S1: 17.75, S2: 17.69, S3: 17.56, S4: 17.88, S5: 22.19, S6: 17.75, S7: 17.75, S8: 17.88, S9: 17.94, S10: 17.63, S11: 17.88, S12: 17.44, S13: 17.56, S14: 17.50, S15: 17.69, S16: 17.56, S17: 17.44, S18: 17.50, S19: 17.56, S20: 17.50.
2025-08-08,09:59:30, Unidad: C°,S1: 17.75, S2: 17.63, S3: 17.56, S4: 17.81, S5: 22.25, S6: 17.69, S7: 17.75, S8: 17.94, S9: 17.94, S10: 17.63, S11: 17.88, S12: 17.44, S13: 17.63, S14: 17.50, S15: 17.69, S16: 17.56, S17: 17.44, S18: 17.50, S19: 17.56, S20: 17.50.
2025-08-08,09:59:39, Unidad: C°,S1: 17.75, S2: 17.63, S3: 17.56, S4: 17.81, S5: 22.19, S6: 17.69, S7: 17.75, S8: 17.88, S9: 17.94, S10: 17.63, S11: 17.81, S12: 17.44, S13: 17.63, S14: 17.50, S15: 17.69, S16: 17.56, S17: 17.44, S18: 17.50, S19: 17.56, S20: 17.50.
2025-08-08,09:59:48, Unidad: C°,S1: 17.69, S2: 17.63, S3: 17.56, S4: 17.81, S5: 22.19, S6: 17.69, S7: 17.75, S8: 17.88, S9: 17.94, S10: 17.63, S11: 17.81, S12: 17.44, S13: 17.63, S14: 17.50, S15: 17.69, S16: 17.56, S17: 17.44, S18: 17.50, S19: 17.56, S20: 17.50.
2025-08-08,09:59:57, Unidad: C°,S1: 17.81, S2: 17.63, S3: 17.50, S4: 17.88, S5: 22.19, S6: 17.69, S7: 17.75, S8: 17.94, S9: 17.81, S10: 17.69, S11: 17.69, S12: 17.44, S13: 17.63, S14: 17.50, S15: 17.69, S16: 17.56, S17: 17.44, S18: 17.50, S19: 17.56, S20: 17.50.
2025-08-08,10:00:07, Unidad: C°,S1: 17.75, S2: 17.63, S3: 17.56, S4: 17.88, S5: 22.19, S6: 17.75, S7: 17.81, S8: 17.88, S9: 17.88, S10: 17.69, S11: 17.75, S12: 17.44, S13: 17.63, S14: 17.50, S15: 17.69, S16: 17.56, S17: 17.44, S18: 17.50, S19: 17.56, S20: 17.50.
2025-08-08,10:00:16, Unidad: C°,S1: 17.81, S2: 17.63, S3: 17.50, S4: 17.88, S5: 22.19, S6: 17.75, S7: 17.81, S8: 17.88, S9: 17.88, S10: 17.63, S11: 17.94, S12: 17.44, S13: 17.63, S14: 17.44, S15: 17.69, S16: 17.56, S17: 17.44, S18: 17.50, S19: 17.56, S20: 17.50.
2025-08-08,10:00:25, Unidad: C°,S1: 17.75, S2: 17.69, S3: 17.56, S4: 17.88, S5: 22.19, S6: 17.75, S7: 17.81, S8: 17.94, S9: 17.94, S10: 17.69, S11: 17.88, S12: 17.44, S13: 17.63, S14: 17.50, S15: 17.69, S16: 17.56, S17: 17.44, S18: 17.50, S19: 17.56, S20: 17.50.
2025-08-08,10:00:34, Unidad: C°,S1: 17.75, S2: 17.69, S3: 17.50, S4: 17.88, S5: 22.19, S6: 17.75, S7: 17.75, S8: 17.94, S9: 17.94, S10: 17.69, S11: 17.69, S12: 17.44, S13: 17.63, S14: 17.50, S15: 17.69, S16: 17.56, S17: 17.44, S18: 17.50, S19: 17.56, S20: 17.50.
2025-08-08,10:00:43, Unidad: C°,S1: 17.75, S2: 17.63, S3: 17.56, S4: 17.81, S5: 22.25, S6: 17.69, S7: 17.81, S8: 17.94, S9: 17.88, S10: 17.63, S11: 17.88, S12: 17.44, S13: 17.63, S14: 17.50, S15: 17.69, S16: 17.56, S17: 17.44, S18: 17.50, S19: 17.56, S20: 17.50.
2025-08-08,10:00:53, Unidad: C°,S1: 17.69, S2: 17.69, S3: 17.56, S4: 17.88, S5: 22.25, S6: 17.69, S7: 17.75, S8: 17.94, S9: 17.94, S10: 17.69, S11: 17.81, S12: 17.44, S13: 17.63, S14: 17.50, S15: 17.69, S16: 17.56, S17: 17.44, S18: 17.56, S19: 17.56, S20: 17.50.
2025-08-08,10:01:02, Unidad: C°,S1: 17.75, S2: 17.69, S3: 17.56, S4: 17.88, S5: 22.19, S6: 17.75, S7: 17.81, S8: 17.94, S9: 17.94, S10: 17.69, S11: 17.88, S12: 17.44, S13: 17.63, S14: 17.50, S15: 17.69, S16: 17.56, S17: 17.50, S18: 17.50, S19: 17.56, S20: 17.50.
2025-08-08,10:01:11, Unidad: C°,S1: 17.75, S2: 17.69, S3: 17.50, S4: 17.88, S5: 22.25, S6: 17.75, S7: 17.81, S8: 18.00, S9: 17.88, S10: 17.69, S11: 17.88, S12: 17.44, S13: 17.63, S14: 17.50, S15: 17.69, S16: 17.56, S17: 17.44, S18: 17.56, S19: 17.56, S20: 17.50.
2025-08-08,10:01:20, Unidad: C°,S1: 17.75, S2: 17.63, S3: 17.50, S4: 17.88, S5: 22.19, S6: 17.75, S7: 17.81, S8: 17.94, S9: 17.94, S10: 17.69, S11: 17.88, S12: 17.44, S13: 17.63, S14: 17.50, S15: 17.69, S16: 17.56, S17: 17.50, S18: 17.56, S19: 17.56, S20: 17.50.
2025-08-08,10:01:29, Unidad: C°,S1: 17.69, S2: 17.69, S3: 17.50, S4: 17.81, S5: 22.19, S6: 17.75, S7: 17.81, S8: 17.94, S9: 17.94, S10: 17.69, S11: 17.88, S12: 17.44, S13: 17.63, S14: 17.50, S15: 17.69, S16: 17.56, S17: 17.44, S18: 17.56, S19: 17.56, S20: 17.50.
2025-08-08,10:01:39, Unidad: C°,S1: 17.75, S2: 17.63, S3: 17.56, S4: 17.88, S5: 22.25, S6: 17.75, S7: 17.75, S8: 18.00, S9: 17.94, S10: 17.69, S11: 17.88, S12: 17.44, S13: 17.63, S14: 17.50, S15: 17.69, S16: 17.56, S17: 17.44, S18: 17.56, S19: 17.56, S20: 17.50.
2025-08-08,10:01:48, Unidad: C°,S1: 17.75, S2: 17.69, S3: 17.50, S4: 17.88, S5: 22.19, S6: 17.75, S7: 17.81, S8: 17.94, S9: 17.88, S10: 17.69, S11: 17.88, S12: 17.44, S13: 17.63, S14: 17.50, S15: 17.69, S16: 17.56, S17: 17.44, S18: 17.56, S19: 17.56, S20: 17.50.
2025-08-08,10:01:57, Unidad: C°,S1: 17.75, S2: 17.69, S3: 17.56, S4: 17.81, S5: 22.19, S6: 17.75, S7: 17.75, S8: 18.00, S9: 17.94, S10: 17.69, S11: 17.81, S12: 17.44, S13: 17.63, S14: 17.50, S15: 17.69, S16: 17.56, S17: 17.44, S18: 17.56, S19: 17.56, S20: 17.50.
2025-08-08,10:02:06, Unidad: C°,S1: 17.75, S2: 17.69, S3: 17.50, S4: 17.88, S5: 22.25, S6: 17.75, S7: 17.75, S8: 17.94, S9: 17.94, S10: 17.69, S11: 17.75, S12: 17.44, S13: 17.63, S14: 17.50, S15: 17.69, S16: 17.56, S17: 17.44, S18: 17.56, S19: 17.56, S20: 17.50.
2025-08-08,10:02:15, Unidad: C°,S1: 17.75, S2: 17.69, S3: 17.56, S4: 17.88, S5: 22.19, S6: 17.75, S7: 17.75, S8: 18.00, S9: 17.94, S10: 17.69, S11: 17.88, S12: 17.44, S13: 17.63, S14: 17.50, S15: 17.75, S16: 17.56, S17: 17.44, S18: 17.56, S19: 17.56, S20: 17.50.
2025-08-08,10:02:25, Unidad: C°,S1: 17.75, S2: 17.69, S3: 17.56, S4: 17.88, S5: 22.19, S6: 17.75, S7: 17.75, S8: 17.94, S9: 17.94, S10: 17.69, S11: 17.81, S12: 17.44, S13: 17.63, S14: 17.50, S15: 17.69, S16: 17.56, S17: 17.50, S18: 17.56, S19: 17.56, S20: 17.50.
2025-08-08,10:02:34, Unidad: C°,S1: 17.75, S2: 17.69, S3: 17.56, S4: 17.88, S5: 22.25, S6: 17.75, S7: 17.81, S8: 18.00, S9: 17.94, S10: 17.69, S11: 17.88, S12: 17.44, S13: 17.63, S14: 17.50, S15: 17.75, S16: 17.56, S17: 17.44, S18: 17.56, S19: 17.56, S20: 17.50.
2025-08-08,10:02:43, Unidad: C°,S1: 17.75, S2: 17.69, S3: 17.56, S4: 17.88, S5: 22.19, S6: 17.69, S7: 17.81, S8: 17.94, S9: 17.94, S10: 17.75, S11: 17.75, S12: 17.44, S13: 17.63, S14: 17.50, S15: 17.75, S16: 17.56, S17: 17.44, S18: 17.56, S19: 17.56, S20: 17.50.
2025-08-08,10:02:52, Unidad: C°,S1: 17.69, S2: 17.69, S3: 17.56, S4: 17.88, S5: 22.25, S6: 17.75, S7: 17.75, S8: 17.94, S9: 17.94, S10: 17.69, S11: 17.94, S12: 17.44, S13: 17.63, S14: 17.50, S15: 17.75, S16: 17.56, S17: 17.50, S18: 17.56, S19: 17.56, S20: 17.50.
2025-08-08,10:03:01, Unidad: C°,S1: 17.75, S2: 17.69, S3: 17.56, S4: 17.88, S5: 22.25, S6: 17.75, S7: 17.81, S8: 18.00, S9: 17.94, S10: 17.69, S11: 17.75, S12: 17.44, S13: 17.63, S14: 17.50, S15: 17.75, S16: 17.56, S17: 17.44, S18: 17.56, S19: 17.56, S20: 17.56.
2025-08-08,10:03:11, Unidad: C°,S1: 17.81, S2: 17.69, S3: 17.56, S4: 17.88, S5: 22.25, S6: 17.75, S7: 17.81, S8: 17.94, S9: 17.94, S10: 17.69, S11: 17.81, S12: 17.44, S13: 17.63, S14: 17.50, S15: 17.75, S16: 17.56, S17: 17.50, S18: 17.56, S19: 17.56, S20: 17.56.
2025-08-08,10:03:20, Unidad: C°,S1: 17.75, S2: 17.69, S3: 17.56, S4: 17.81, S5: 22.25, S6: 17.75, S7: 17.75, S8: 17.94, S9: 17.94, S10: 17.69, S11: 17.88, S12: 17.44, S13: 17.63, S14: 17.50, S15: 17.75, S16: 17.56, S17: 17.50, S18: 17.56, S19: 17.56, S20: 17.56.
2025-08-08,10:03:29, Unidad: C°,S1: 17.75, S2: 17.69, S3: 17.56, S4: 17.88, S5: 22.25, S6: 17.75, S7: 17.81, S8: 17.94, S9: 18.00, S10: 17.69, S11: 17.88, S12: 17.44, S13: 17.63, S14: 17.50, S15: 17.75, S16: 17.56, S17: 17.50, S18: 17.56, S19: 17.56, S20: 17.56.
2025-08-08,10:03:38, Unidad: C°,S1: 17.75, S2: 17.69, S3: 17.50, S4: 17.88, S5: 22.25, S6: 17.75, S7: 17.81, S8: 17.94, S9: 17.94, S10: 17.75, S11: 17.88, S12: 17.44, S13: 17.63, S14: 17.50, S15: 17.75, S16: 17.63, S17: 17.44, S18: 17.56, S19: 17.56, S20: 17.56.
2025-08-08,10:03:47, Unidad: C°,S1: 17.75, S2: 17.69, S3: 17.63, S4: 17.81, S5: 22.25, S6: 17.75, S7: 17.81, S8: 17.94, S9: 18.00, S10: 17.75, S11: 17.88, S12: 17.44, S13: 17.63, S14: 17.50, S15: 17.75, S16: 17.56, S17: 17.50, S18: 17.56, S19: 17.56, S20: 17.56.
2025-08-08,10:03:56, Unidad: C°,S1: 17.81, S2: 17.69, S3: 17.56, S4: 17.88, S5: 22.25, S6: 17.75, S7: 17.75, S8: 18.00, S9: 17.94, S10: 17.69, S11: 17.69, S12: 17.44, S13: 17.63, S14: 17.50, S15: 17.75, S16: 17.56, S17: 17.50, S18: 17.56, S19: 17.56, S20: 17.56.
2025-08-08,10:04:06, Unidad: C°,S1: 17.69, S2: 17.69, S3: 17.56, S4: 17.88, S5: 22.25, S6: 17.81, S7: 17.81, S8: 18.00, S9: 17.94, S10: 17.69, S11: 17.94, S12: 17.50, S13: 17.63, S14: 17.50, S15: 17.75, S16: 17.63, S17: 17.50, S18: 17.56, S19: 17.56, S20: 17.56.
2025-08-08,10:04:15, Unidad: C°,S1: 17.75, S2: 17.69, S3: 17.56, S4: 17.88, S5: 22.25, S6: 17.75, S7: 17.81, S8: 18.00, S9: 18.00, S10: 17.75, S11: 17.75, S12: 17.44, S13: 17.63, S14: 17.50, S15: 17.75, S16: 17.63, S17: 17.50, S18: 17.56, S19: 17.56, S20: 17.56.
